2022,2,4,IME029,21,PRECÁLCULO II,"4,2",APROBADA,"23,33",,,,,,,,,590,580,556,489,578,583,"585,0",2022,pdt,3126
2022,2,4,IME029,21,PRECÁLCULO II,"4,3",APROBADA,"23,33",,,,,,,,,617,551,0,600,731,763,"584,0",2022,pdt,3127
2022,2,4,IME029,21,PRECÁLCULO II,"4,3",APROBADA,"26,67",,,,,,,,,628,596,0,571,659,672,"612,0",2022,pdt,3128
2022,2,4,IME029,21,PRECÁLCULO II,"4,3",APROBADA,"36,67",,,,,,,,,521,599,0,460,549,549,"560,0",2022,pdt,3129
2022,2,4,IME029,21,PRECÁLCULO II,"4,4",APROBADA,"0,00",,,,,,,,,521,523,0,583,582,609,"522,0",2022,pdt,3130
2022,2,4,IME029,21,PRECÁLCULO II,"4,4",APROBADA,"23,33",,,,,,,,,545,516,0,478,665,673,"530,5",2022,pdt,3131
2022,2,4,IME029,21,PRECÁLCULO II,"4,4",APROBADA,"50,00",,,,,,,,,569,617,0,542,713,731,"593,0",2022,pdt,3132
2022,2,4,IME029,21,PRECÁLCULO II,"4,5",APROBADA,"20,00",,,,,,,,,574,614,0,605,779,829,"594,0",2022,pdt,3133
2022,2,4,IME029,21,PRECÁLCULO II,"4,5",APROBADA,"30,00",,,,,,,,,634,564,497,502,648,709,"599,0",2022,pdt,3134
2022,2,4,IME029,21,PRECÁLCULO II,"4,7",APROBADA,"20,00",,,,,,,,,559,586,508,496,724,777,"572,5",2022,pdt,3135
2022,2,4,IME029,21,PRECÁLCULO II,"4,7",APROBADA,"23,33",,,,,,,,,423,627,0,614,659,673,"525,0",2022,pdt,3136
2022,2,4,IME029,21,PRECÁLCULO II,"4,7",APROBADA,"26,67",,,,,,,,,526,576,0,535,736,837,"551,0",2022,pdt,3137
2022,2,4,IME029,21,PRECÁLCULO II,"4,7",APROBADA,"33,33",,,,,,,,,606,660,0,565,489,491,"633,0",2022,pdt,3138
2022,2,4,IME029,21,PRECÁLCULO II,"4,7",APROBADA,"40,00",,,,,,,,,628,669,0,648,560,559,"648,5",2022,pdt,3139
2022,2,4,IME029,21,PRECÁLCULO II,"4,8",APROBADA,"36,67",,,,,,,,,589,589,0,608,558,558,"589,0",2019,pdt,3140
2022,2,4,IME029,21,PRECÁLCULO II,"4,9",APROBADA,"10,00",,,,,,,,,606,614,0,590,735,778,"610,0",2022,pdt,3141
2022,2,4,IME029,21,PRECÁLCULO II,"4,9",APROBADA,"40,00",,,,,,,,,647,637,0,633,790,850,"642,0",2022,pdt,3142
2022,2,4,IME029,21,PRECÁLCULO II,"1,0",REPROBADA,"66,67",,,,,,,,,486,586,0,574,631,631,"536,0",2021,pdt,3143
2022,2,4,IME029,21,PRECÁLCULO II,"1,4",REPROBADA,"16,67",,,,,,,,,530,493,0,480,589,728,"511,5",2021,pdt,3144
2022,2,4,IME029,21,PRECÁLCULO II,"1,4",REPROBADA,"16,67",,,,,,,,,564,602,0,578,593,598,"583,0",2022,pdt,3145
2022,2,4,IME029,21,PRECÁLCULO II,"1,8",REPROBADA,"10,00",,,,,,,,,473,523,0,477,691,715,"498,0",2022,pdt,3146
2022,2,4,IME029,21,PRECÁLCULO II,"1,8",REPROBADA,"16,67",,,,,,,,,545,625,0,559,637,658,"585,0",2022,pdt,3147
2022,2,4,IME029,21,PRECÁLCULO II,"2,1",REPROBADA,"50,00",,,,,,,,,535,576,514,570,579,689,"555,5",2022,pdt,3148
2022,2,4,IME029,21,PRECÁLCULO II,"2,5",REPROBADA,"40,00",,,,,,,,,488,551,503,453,665,683,"519,5",2022,pdt,3149
2022,2,4,IME029,21,PRECÁLCULO II,"2,7",REPROBADA,"30,00",,,,,,,,,559,523,0,402,615,622,"541,0",2022,pdt,3150
2022,2,4,IME029,21,PRECÁLCULO II,"2,8",REPROBADA,"53,33",,,,,,,,,428,551,269,528,501,501,"489,5",2022,pdt,3151
2022,2,4,IME029,21,PRECÁLCULO II,"3,0",REPROBADA,"40,00",,,,,,,,,640,583,0,603,588,615,"611,5",2022,pdt,3152
2022,2,4,IME029,21,PRECÁLCULO II,"3,1",REPROBADA,"33,33",,,,,,,,,569,579,599,562,632,645,"574,0",2022,pdt,3153
2022,2,4,IME029,21,PRECÁLCULO II,"3,3",REPROBADA,"23,33",,,,,,,,,579,572,0,583,654,661,"575,5",2022,pdt,3154
2022,2,4,IME029,21,PRECÁLCULO II,"3,6",REPROBADA,"20,00",,,,,,,,,584,583,350,503,724,754,"583,5",2022,pdt,3155
2022,2,4,IME029,21,PRECÁLCULO II,"3,6",REPROBADA,"30,00",,,,,,,,,564,540,542,465,492,509,"552,0",2022,pdt,3156
2022,2,4,IME029,21,PRECÁLCULO II,"3,6",REPROBADA,"50,00",,,,,,,,,448,529,0,390,545,551,"488,5",2022,pdt,3157
2022,2,4,IME029,22,PRECÁLCULO II,"4,0",APROBADA,,,,,,,,,,483,579,0,437,691,706,"531,0",2022,pdt,3158
2022,2,4,IME029,22,PRECÁLCULO II,"4,0",APROBADA,,,,,,,,,,551,563,576,503,665,686,"557,0",2022,pdt,3159
2022,2,4,IME029,22,PRECÁLCULO II,"4,1",APROBADA,,,,,,,,,,507,596,0,605,796,842,"551,5",2022,pdt,3160
2022,2,4,IME029,22,PRECÁLCULO II,"4,3",APROBADA,,,,,,,,,,471,570,525,591,599,597,"520,5",2022,pdt,3161
2022,2,4,IME029,22,PRECÁLCULO II,"4,4",APROBADA,,,,,,,,,,515,550,0,494,680,692,"532,5",2022,pdt,3162
2022,2,4,IME029,22,PRECÁLCULO II,"4,7",APROBADA,,,,,,,,,,511,579,0,633,494,495,"545,0",2022,pdt,3163
2022,2,4,IME029,22,PRECÁLCULO II,"4,7",APROBADA,,,,,,,,,,617,614,665,641,691,691,"615,5",2022,pdt,3164
2022,2,4,IME029,22,PRECÁLCULO II,"4,7",APROBADA,,,,,,,,,,623,622,0,518,731,745,"622,5",2022,pdt,3165
2022,2,4,IME029,22,PRECÁLCULO II,"5,0",APROBADA,,,,,,,,,,745,627,771,639,709,737,"686,0",2022,pdt,3166
2022,2,4,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,,,,,,,,,,500,660,0,582,648,646,"580,0",2022,pdt,3167
2022,2,4,IME029,22,PRECÁLCULO II,"1,3",REPROBADA,,,,,,,,,,559,535,508,550,604,609,"547,0",2022,pdt,3168
2022,2,4,IME029,22,PRECÁLCULO II,"1,5",REPROBADA,,,,,,,,,,453,523,0,432,556,555,"488,0",2022,pdt,3169
2022,2,4,IME029,22,PRECÁLCULO II,"1,5",REPROBADA,,,,,,,,,,526,540,0,371,545,545,"533,0",2022,pdt,3170
2022,2,4,IME029,22,PRECÁLCULO II,"1,8",REPROBADA,,,,,,,,,,420,535,568,466,578,638,"477,5",2021,pdt,3171
2022,2,4,IME029,22,PRECÁLCULO II,"2,9",REPROBADA,,,,,,,,,,569,617,497,576,731,787,"593,0",2022,pdt,3172
2022,2,4,IME029,22,PRECÁLCULO II,"3,0",REPROBADA,,,,,,,,,,516,501,0,470,654,672,"508,5",2022,pdt,3173
2022,2,4,IME029,22,PRECÁLCULO II,"3,2",REPROBADA,,,,,,,,,,545,619,465,501,724,768,"582,0",2022,pdt,3174
2022,2,4,IME029,22,PRECÁLCULO II,"3,6",REPROBADA,,,,,,,,,,675,642,0,662,399,410,"658,5",2022,pdt,3175
2022,2,4,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"26,67",,,,,,,,,448,529,0,544,615,618,"488,5",2022,pdt,3176
2022,2,4,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"36,67",,,,,,,,,545,630,0,590,687,693,"587,5",2022,pdt,3177
2022,2,4,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"40,00",,,,,,,,,660,599,606,609,801,850,"629,5",2022,pdt,3178
2022,2,4,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"43,33",,,,,,,,,554,602,542,573,643,662,"578,0",2022,pdt,3179
2022,2,4,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"63,33",,,,,,,,,525,653,412,595,433,441,"589,0",2021,pdt,3180
2022,2,4,IME029,22,PRECÁLCULO II,"4,1",APROBADA,"26,67",,,,,,,,,634,605,0,557,753,783,"619,5",2022,pdt,3181
2022,2,4,IME029,22,PRECÁLCULO II,"4,1",APROBADA,"43,33",,,,,,,,,540,456,485,486,807,850,"498,0",2022,pdt,3182
2022,2,4,IME029,22,PRECÁLCULO II,"4,1",APROBADA,"50,00",,,,,,,,,596,611,0,602,768,850,"603,5",2022,pdt,3183
2022,2,4,IME029,22,PRECÁLCULO II,"4,8",APROBADA,"6,67",,,,,,,,,628,625,688,610,724,729,"626,5",2022,pdt,3184
2022,2,4,IME029,22,PRECÁLCULO II,"4,8",APROBADA,"10,00",,,,,,,,,525,559,0,521,598,611,"542,0",2021,pdt,3185
2022,2,4,IME029,22,PRECÁLCULO II,"5,1",APROBADA,"26,67",,,,,,,,,574,644,0,578,680,700,"609,0",2022,pdt,3186
2022,2,4,IME029,22,PRECÁLCULO II,"5,2",APROBADA,"30,00",,,,,,,,,640,576,588,537,785,827,"608,0",2022,pdt,3187
2022,2,4,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,"20,00",,,,,,,,,623,622,0,575,454,461,"622,5",2022,pdt,3188
2022,2,4,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,"83,33",,,,,,,,,651,642,0,598,600,602,"646,5",2019,pdt,3189
2022,2,4,IME029,22,PRECÁLCULO II,"1,5",REPROBADA,"30,00",,,,,,,,,466,567,0,584,603,606,"516,5",2021,pdt,3190
2022,2,4,IME029,22,PRECÁLCULO II,"2,0",REPROBADA,"30,00",,,,,,,,,507,583,0,453,538,558,"545,0",2022,pdt,3191
2022,2,4,IME029,22,PRECÁLCULO II,"2,2",REPROBADA,"30,00",,,,,,,,,473,493,472,516,669,718,"483,0",2022,pdt,3192
2022,2,4,IME029,22,PRECÁLCULO II,"2,3",REPROBADA,"46,67",,,,,,,,,611,564,0,564,632,632,"587,5",2022,pdt,3193
2022,2,4,IME029,22,PRECÁLCULO II,"2,4",REPROBADA,"26,67",,,,,,,,,478,583,395,390,582,582,"530,5",2022,pdt,3194
2022,2,4,IME029,22,PRECÁLCULO II,"2,4",REPROBADA,"36,67",,,,,,,,,503,564,0,598,565,565,"533,5",2020,pdt,3195
2022,2,4,IME029,22,PRECÁLCULO II,"2,5",REPROBADA,"56,67",,,,,,,,,453,611,0,557,528,528,"532,0",2022,pdt,3196
2022,2,4,IME029,22,PRECÁLCULO II,"2,7",REPROBADA,"36,67",,,,,,,,,589,523,485,529,644,674,"556,0",2022,pdt,3197
2022,2,4,IME029,22,PRECÁLCULO II,"2,9",REPROBADA,"26,67",,,,,,,,,617,688,0,638,615,622,"652,5",2022,pdt,3198
2022,2,4,IME029,22,PRECÁLCULO II,"2,9",REPROBADA,"50,00",,,,,,,,,526,635,0,560,632,642,"580,5",2022,pdt,3199
2022,2,4,IME029,22,PRECÁLCULO II,"3,0",REPROBADA,"56,67",,,,,,,,,526,529,479,538,506,506,"527,5",2022,pdt,3200
2022,2,4,IME029,22,PRECÁLCULO II,"3,2",REPROBADA,"26,67",,,,,,,,,574,568,588,584,768,806,"571,0",2022,pdt,3201
2022,2,4,IME029,22,PRECÁLCULO II,"3,2",REPROBADA,"26,67",,,,,,,,,584,501,524,531,588,595,"542,5",2022,pdt,3202
2022,2,4,IME029,22,PRECÁLCULO II,"3,3",REPROBADA,"26,67",,,,,,,,,521,599,578,0,736,798,"560,0",2022,pdt,3203
2022,2,4,IME029,22,PRECÁLCULO II,"3,4",REPROBADA,"26,67",,,,,,,,,628,630,0,605,538,545,"629,0",2022,pdt,3204
2022,2,4,IME029,22,PRECÁLCULO II,"3,5",REPROBADA,"46,67",,,,,,,,,443,572,0,570,626,638,"507,5",2022,pdt,3205
2022,2,4,IME029,23,PRECÁLCULO II,"4,0",APROBADA,,,,,,,,,,545,551,0,546,764,804,"548,0",2022,pdt,3206
2022,2,4,IME029,23,PRECÁLCULO II,"4,1",APROBADA,,,,,,,,,,540,572,0,462,698,716,"556,0",2022,pdt,3207
2022,2,4,IME029,23,PRECÁLCULO II,"4,2",APROBADA,,,,,,,,,,428,590,0,600,534,534,"509,0",2022,pdt,3208
2022,2,4,IME029,23,PRECÁLCULO II,"4,3",APROBADA,,,,,,,,,,569,627,0,604,588,588,"598,0",2022,pdt,3209
2022,2,4,IME029,23,PRECÁLCULO II,"4,7",APROBADA,,,,,,,,,,545,602,0,577,549,548,"573,5",2022,pdt,3210
2022,2,4,IME029,23,PRECÁLCULO II,"5,3",APROBADA,,,,,,,,,,497,568,602,510,687,719,"532,5",2022,pdt,3211
2022,2,4,IME029,23,PRECÁLCULO II,"1,0",REPROBADA,,,,,,,,,,545,529,0,519,643,658,"537,0",2022,pdt,3212
2022,2,4,IME029,23,PRECÁLCULO II,"1,3",REPROBADA,,,,,,,,,,483,622,405,465,513,513,"552,5",2022,pdt,3213
2022,2,4,IME029,23,PRECÁLCULO II,"1,6",REPROBADA,,,,,,,,,,667,625,0,659,687,700,"646,0",2022,pdt,3214
2022,2,4,IME029,23,PRECÁLCULO II,"4,0",APROBADA,"6,67",,,,,,,,,478,596,0,528,517,518,"537,0",2022,pdt,3215
2022,2,4,IME029,23,PRECÁLCULO II,"4,0",APROBADA,"10,00",,,,,,,,,507,608,0,584,513,513,"557,5",2022,pdt,3216
2022,2,4,IME029,23,PRECÁLCULO II,"4,0",APROBADA,"36,67",,,,,,,,,628,660,0,600,774,794,"644,0",2022,pdt,3217
2022,2,4,IME029,23,PRECÁLCULO II,"4,0",APROBADA,"40,00",,,,,,,,,559,658,0,517,702,714,"608,5",2022,pdt,3218
2022,2,4,IME029,23,PRECÁLCULO II,"4,1",APROBADA,"20,00",,,,,,,,,502,523,0,577,676,747,"512,5",2022,pdt,3219
2022,2,4,IME029,23,PRECÁLCULO II,"4,1",APROBADA,"20,00",,,,,,,,,647,617,0,542,768,832,"632,0",2022,pdt,3220
2022,2,4,IME029,23,PRECÁLCULO II,"4,1",APROBADA,"33,33",,,,,,,,,507,600,0,543,446,446,"553,5",2020,pdt,3221
2022,2,4,IME029,23,PRECÁLCULO II,"4,1",APROBADA,"43,33",,,,,,,,,445,592,0,571,695,802,"518,5",2021,pdt,3222
2022,2,4,IME029,23,PRECÁLCULO II,"4,1",APROBADA,"60,00",,,,,,,,,471,589,0,481,667,754,"530,0",2021,pdt,3223
2022,2,4,IME029,23,PRECÁLCULO II,"4,2",APROBADA,"23,33",,,,,,,,,466,598,0,439,589,655,"532,0",2021,pdt,3224
2022,2,4,IME029,23,PRECÁLCULO II,"4,3",APROBADA,"26,67",,,,,,,,,535,586,0,572,581,591,"560,5",2021,pdt,3225
2022,2,4,IME029,23,PRECÁLCULO II,"4,6",APROBADA,"20,00",,,,,,,,,554,614,0,584,713,734,"584,0",2022,pdt,3226
2022,2,4,IME029,23,PRECÁLCULO II,"4,6",APROBADA,"30,00",,,,,,,,,445,586,0,526,631,634,"515,5",2021,pdt,3227
2022,2,4,IME029,23,PRECÁLCULO II,"4,9",APROBADA,"36,67",,,,,,,,,521,572,0,558,605,702,"546,5",2022,pdt,3228
2022,2,4,IME029,23,PRECÁLCULO II,"5,1",APROBADA,"23,33",,,,,,,,,712,589,405,611,609,624,"650,5",2021,pdt,3229
2022,2,4,IME029,23,PRECÁLCULO II,"5,2",APROBADA,"43,33",,,,,,,,,617,635,0,584,680,691,"626,0",2022,pdt,3230
2022,2,4,IME029,23,PRECÁLCULO II,"5,6",APROBADA,"13,33",,,,,,,,,507,596,0,536,709,715,"551,5",2022,pdt,3231
2022,2,4,IME029,23,PRECÁLCULO II,"6,6",APROBADA,"30,00",,,,,,,,,461,629,0,533,792,823,"545,0",2021,pdt,3232
2022,2,4,IME029,23,PRECÁLCULO II,"1,0",REPROBADA,"43,33",,,,,,,,,516,551,0,545,665,690,"533,5",2022,pdt,3233
2022,2,4,IME029,23,PRECÁLCULO II,"1,0",REPROBADA,"53,33",,,,,,,,,562,606,432,550,566,566,"584,0",2021,pdt,3234
2022,2,4,IME029,23,PRECÁLCULO II,"1,2",REPROBADA,"16,67",,,,,,,,,530,546,0,520,703,764,"538,0",2022,pdt,3235
2022,2,4,IME029,23,PRECÁLCULO II,"1,3",REPROBADA,"40,00",,,,,,,,,466,611,0,552,407,407,"538,5",2020,pdt,3236
2022,2,4,IME029,23,PRECÁLCULO II,"1,5",REPROBADA,"40,00",,,,,,,,,530,509,468,472,684,707,"519,5",2021,pdt,3237
2022,2,4,IME029,23,PRECÁLCULO II,"2,0",REPROBADA,"23,33",,,,,,,,,559,605,0,525,599,600,"582,0",2022,pdt,3238
2022,2,4,IME029,23,PRECÁLCULO II,"2,0",REPROBADA,"26,67",,,,,,,,,428,529,415,453,654,743,"478,5",2022,pdt,3239
2022,2,4,IME029,23,PRECÁLCULO II,"2,0",REPROBADA,"70,00",,,,,,,,,501,611,0,608,618,650,"556,0",2020,pdt,3240
2022,2,4,IME029,23,PRECÁLCULO II,"2,2",REPROBADA,"40,00",,,,,,,,,556,592,474,526,598,600,"574,0",2021,pdt,3241
2022,2,4,IME029,23,PRECÁLCULO II,"2,3",REPROBADA,"20,00",,,,,,,,,550,535,519,543,517,517,"542,5",2022,pdt,3242
2022,2,4,IME029,23,PRECÁLCULO II,"2,5",REPROBADA,"26,67",,,,,,,,,684,632,0,578,637,645,"658,0",2022,pdt,3243
2022,2,4,IME029,23,PRECÁLCULO II,"2,5",REPROBADA,"33,33",,,,,,,,,564,614,533,560,621,625,"589,0",2022,pdt,3244
2022,2,4,IME029,23,PRECÁLCULO II,"2,6",REPROBADA,"20,00",,,,,,,,,564,568,0,493,757,818,"566,0",2022,pdt,3245
2022,2,4,IME029,23,PRECÁLCULO II,"2,9",REPROBADA,"33,33",,,,,,,,,550,555,457,535,691,713,"552,5",2022,pdt,3246
2022,2,4,IME029,23,PRECÁLCULO II,"2,9",REPROBADA,"36,67",,,,,,,,,569,599,0,518,698,717,"584,0",2022,pdt,3247
2022,2,4,IME029,23,PRECÁLCULO II,"3,0",REPROBADA,"30,00",,,,,,,,,515,529,0,576,492,505,"522,0",2021,pdt,3248
2022,2,4,IME029,23,PRECÁLCULO II,"3,0",REPROBADA,"36,67",,,,,,,,,554,560,0,595,627,684,"557,0",2022,pdt,3249
2022,2,4,IME029,23,PRECÁLCULO II,"3,0",REPROBADA,"43,33",,,,,,,,,595,625,0,632,632,636,"610,0",2022,pdt,3250
2022,2,4,IME029,23,PRECÁLCULO II,"3,2",REPROBADA,"23,33",,,,,,,,,478,516,0,546,599,599,"497,0",2022,pdt,3251
2022,2,4,IME029,23,PRECÁLCULO II,"3,3",REPROBADA,"40,00",,,,,,,,,510,577,0,621,702,719,"543,5",2022,pdt,3252
2022,2,4,IME029,23,PRECÁLCULO II,"3,6",REPROBADA,"36,67",,,,,,,,,545,540,551,565,713,734,"542,5",2022,pdt,3253
2022,2,4,IME030,21,ÁLGEBRA,"5,0",APROBADA,,,,,,,,,,540,617,0,549,669,735,"578,5",2022,pdt,3254
2022,2,4,IME030,21,ÁLGEBRA,"5,4",APROBADA,,,,,,,,,,507,596,0,605,796,842,"551,5",2022,pdt,3255
2022,2,4,IME030,21,ÁLGEBRA,"1,0",REPROBADA,,,,,,,,,,500,660,0,582,648,646,"580,0",2022,pdt,3256
2022,2,4,IME030,21,ÁLGEBRA,"1,3",REPROBADA,,,,,,,,,,667,625,0,659,687,700,"646,0",2022,pdt,3257
2022,2,4,IME030,21,ÁLGEBRA,"2,4",REPROBADA,,,,,,,,,,569,617,497,576,731,787,"593,0",2022,pdt,3258
2022,2,4,IME030,21,ÁLGEBRA,"3,6",REPROBADA,,,,,,,,,,428,590,0,600,534,534,"509,0",2022,pdt,3259
2022,2,4,IME030,21,ÁLGEBRA,"3,7",REPROBADA,,,,,,,,,,545,619,465,501,724,768,"582,0",2022,pdt,3260
2022,2,4,IME030,21,ÁLGEBRA,"3,9",REPROBADA,,,,,,,,,,617,614,665,641,691,691,"615,5",2022,pdt,3261
2022,2,4,IME030,21,ÁLGEBRA,"4,0",APROBADA,"13,33",,,,,,,,,476,567,580,582,501,501,"521,5",2021,pdt,3262
2022,2,4,IME030,21,ÁLGEBRA,"4,0",APROBADA,"26,67",,,,,,,,,634,605,0,557,753,783,"619,5",2022,pdt,3263
2022,2,4,IME030,21,ÁLGEBRA,"4,1",APROBADA,"40,00",,,,,,,,,488,551,503,453,665,683,"519,5",2022,pdt,3264
2022,2,4,IME030,21,ÁLGEBRA,"4,2",APROBADA,"30,00",,,,,,,,,577,533,0,482,633,675,"555,0",2020,pdt,3265
2022,2,4,IME030,21,ÁLGEBRA,"4,2",APROBADA,"36,67",,,,,,,,,532,594,505,521,528,528,"563,0",2019,pdt,3266
2022,2,4,IME030,21,ÁLGEBRA,"4,2",APROBADA,"50,00",,,,,,,,,596,611,0,602,768,850,"603,5",2022,pdt,3267
2022,2,4,IME030,21,ÁLGEBRA,"4,3",APROBADA,"26,67",,,,,,,,,584,501,524,531,588,595,"542,5",2022,pdt,3268
2022,2,4,IME030,21,ÁLGEBRA,"4,4",APROBADA,"43,33",,,,,,,,,554,602,542,573,643,662,"578,0",2022,pdt,3269
2022,2,4,IME030,21,ÁLGEBRA,"4,5",APROBADA,"40,00",,,,,,,,,640,583,0,603,588,615,"611,5",2022,pdt,3270
2022,2,4,IME030,21,ÁLGEBRA,"4,6",APROBADA,"36,67",,,,,,,,,589,589,0,608,558,558,"589,0",2019,pdt,3271
2022,2,4,IME030,21,ÁLGEBRA,"4,6",APROBADA,"43,33",,,,,,,,,617,635,0,584,680,691,"626,0",2022,pdt,3272
2022,2,4,IME030,21,ÁLGEBRA,"5,1",APROBADA,"26,67",,,,,,,,,554,619,0,613,801,850,"586,5",2022,pdt,3273
2022,2,4,IME030,21,ÁLGEBRA,"5,1",APROBADA,"36,67",,,,,,,,,554,560,0,595,627,684,"557,0",2022,pdt,3274
2022,2,4,IME030,21,ÁLGEBRA,"5,2",APROBADA,"23,33",,,,,,,,,617,551,0,600,731,763,"584,0",2022,pdt,3275
2022,2,4,IME030,21,ÁLGEBRA,"5,3",APROBADA,"0,00",,,,,,,,,526,649,0,615,757,767,"587,5",2022,pdt,3276
2022,2,4,IME030,21,ÁLGEBRA,"5,3",APROBADA,"30,00",,,,,,,,,554,602,0,560,687,724,"578,0",2022,pdt,3277
2022,2,4,IME030,21,ÁLGEBRA,"5,6",APROBADA,"10,00",,,,,,,,,611,605,0,575,746,770,"608,0",2022,pdt,3278
2022,2,4,IME030,21,ÁLGEBRA,"5,6",APROBADA,"30,00",,,,,,,,,647,593,0,499,757,800,"620,0",2022,pdt,3279
2022,2,4,IME030,21,ÁLGEBRA,"5,8",APROBADA,"30,00",,,,,,,,,623,632,0,626,637,684,"627,5",2022,pdt,3280
2022,2,4,IME030,21,ÁLGEBRA,"6,3",APROBADA,"30,00",,,,,,,,,609,627,572,621,735,808,"618,0",2022,pdt,3281
2022,2,4,IME030,21,ÁLGEBRA,"1,0",REPROBADA,"26,67",,,,,,,,,567,598,0,541,706,742,"582,5",2021,pdt,3282
2022,2,4,IME030,21,ÁLGEBRA,"1,0",REPROBADA,"36,67",,,,,,,,,515,540,0,537,535,581,"527,5",2021,pdt,3283
2022,2,4,IME030,21,ÁLGEBRA,"1,0",REPROBADA,"83,33",,,,,,,,,651,642,0,598,600,602,"646,5",2019,pdt,3284
2022,2,4,IME030,21,ÁLGEBRA,"1,2",REPROBADA,"20,00",,,,,,,,,564,568,0,493,757,818,"566,0",2022,pdt,3285
2022,2,4,IME030,21,ÁLGEBRA,"2,3",REPROBADA,"16,67",,,,,,,,,564,602,0,578,593,598,"583,0",2022,pdt,3286
2022,2,4,IME030,21,ÁLGEBRA,"2,8",REPROBADA,"6,67",,,,,,,,,478,596,0,528,517,518,"537,0",2022,pdt,3287
2022,2,4,IME030,21,ÁLGEBRA,"2,9",REPROBADA,"20,00",,,,,,,,,502,523,0,577,676,747,"512,5",2022,pdt,3288
2022,2,4,IME030,21,ÁLGEBRA,"3,3",REPROBADA,"26,67",,,,,,,,,628,630,0,605,538,545,"629,0",2022,pdt,3289
2022,2,4,IME030,21,ÁLGEBRA,"3,3",REPROBADA,"40,00",,,,,,,,,660,599,606,609,801,850,"629,5",2022,pdt,3290
2022,2,4,IME030,21,ÁLGEBRA,"3,4",REPROBADA,"46,67",,,,,,,,,443,572,0,570,626,638,"507,5",2022,pdt,3291
2022,2,4,IME030,21,ÁLGEBRA,"3,6",REPROBADA,"16,67",,,,,,,,,545,625,0,559,637,658,"585,0",2022,pdt,3292
2022,2,4,IME030,21,ÁLGEBRA,"3,6",REPROBADA,"36,67",,,,,,,,,545,630,0,590,687,693,"587,5",2022,pdt,3293
2022,2,4,IME030,21,ÁLGEBRA,"3,6",REPROBADA,"40,00",,,,,,,,,510,577,0,621,702,719,"543,5",2022,pdt,3294
2022,2,4,IME030,21,ÁLGEBRA,"3,8",REPROBADA,"16,67",,,,,,,,,590,586,0,551,566,593,"588,0",2021,pdt,3295
2022,2,4,IME030,22,ÁLGEBRA,"4,0",APROBADA,,,,,,,,,,584,596,651,503,665,723,"590,0",2022,pdt,3296
2022,2,4,IME030,22,ÁLGEBRA,"4,1",APROBADA,,,,,,,,,,600,622,599,511,515,525,"611,0",2022,pdt,3297
2022,2,4,IME030,22,ÁLGEBRA,"4,2",APROBADA,,,,,,,,,,675,642,0,662,399,410,"658,5",2022,pdt,3298
2022,2,4,IME030,22,ÁLGEBRA,"4,5",APROBADA,,,,,,,,,,617,703,514,603,774,787,"660,0",2022,pdt,3299
2022,2,4,IME030,22,ÁLGEBRA,"4,9",APROBADA,,,,,,,,,,438,560,0,493,615,621,"499,0",2022,pdt,3300
2022,2,4,IME030,22,ÁLGEBRA,"4,9",APROBADA,,,,,,,,,,595,625,0,610,698,711,"610,0",2022,pdt,3301
2022,2,4,IME030,22,ÁLGEBRA,"5,1",APROBADA,,,,,,,,,,628,596,0,551,669,675,"612,0",2022,pdt,3302
2022,2,4,IME030,22,ÁLGEBRA,"2,4",REPROBADA,,,,,,,,,,640,608,0,520,528,528,"624,0",2022,pdt,3303
2022,2,4,IME030,22,ÁLGEBRA,"2,7",REPROBADA,,,,,,,,,,483,622,405,465,513,513,"552,5",2022,pdt,3304
2022,2,4,IME030,22,ÁLGEBRA,"3,3",REPROBADA,,,,,,,,,,589,627,0,570,648,668,"608,0",2022,pdt,3305
2022,2,4,IME030,22,ÁLGEBRA,"4,0",APROBADA,"10,00",,,,,,,,,569,685,0,619,632,649,"627,0",2022,pdt,3306
2022,2,4,IME030,22,ÁLGEBRA,"4,3",APROBADA,"33,33",,,,,,,,,602,564,0,507,570,590,"583,0",2021,pdt,3307
2022,2,4,IME030,22,ÁLGEBRA,"4,5",APROBADA,"33,33",,,,,,,,,507,600,0,543,446,446,"553,5",2020,pdt,3308
2022,2,4,IME030,22,ÁLGEBRA,"4,7",APROBADA,"60,00",,,,,,,,,471,589,0,481,667,754,"530,0",2021,pdt,3309
2022,2,4,IME030,22,ÁLGEBRA,"4,8",APROBADA,"23,33",,,,,,,,,545,516,0,478,665,673,"530,5",2022,pdt,3310
2022,2,4,IME030,22,ÁLGEBRA,"4,8",APROBADA,"40,00",,,,,,,,,647,637,0,633,790,850,"642,0",2022,pdt,3311
2022,2,4,IME030,22,ÁLGEBRA,"5,1",APROBADA,"20,00",,,,,,,,,554,614,0,584,713,734,"584,0",2022,pdt,3312
2022,2,4,IME030,22,ÁLGEBRA,"5,1",APROBADA,"50,00",,,,,,,,,569,617,0,542,713,731,"593,0",2022,pdt,3313
